事件类型,事件时间,坐标,鼠标点击类型,鼠标点击按键,鼠标移动类型,键盘点击类型,键盘点击键,组件名,组件类型,组件附加信息
1,1679223797254
4,1679223819361,"(1016,748)",,,2,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QListView>.qt_scrollarea_vcontainer.<class_name=QScrollBar>,5,0
3,1679223819539,"(1016,748)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QListView>.qt_scrollarea_vcontainer.<class_name=QScrollBar>,5,0
4,1679223820037,"(1018,748)",,,1,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QListView>.qt_scrollarea_vcontainer.<class_name=QScrollBar>,5,0
4,1679223820095,"(1025,744)",,,2,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
3,1679223820170,"(1025,744)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
4,1679223820363,"(1026,744)",,,1,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
4,1679223820501,"(1046,731)",,,2,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
3,1679223820618,"(1046,731)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
3,1679223821395,"(1046,731)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
3,1679223821890,"(1046,731)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
4,1679223823155,"(1047,731)",,,1,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
4,1679223823579,"(1062,736)",,,2,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
3,1679223823970,"(1062,736)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
3,1679223824634,"(1062,736)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
4,1679223824971,"(1062,737)",,,1,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
4,1679223825247,"(1034,818)",,,2,,,MainWindow.centralwidget.columnView.qt_scrollarea_hcontainer.<class_name=QScrollBar>,5,124
4,1679223825427,"(1033,818)",,,1,,,MainWindow.centralwidget.columnView.qt_scrollarea_hcontainer.<class_name=QScrollBar>,5,124
3,1679223825890,"(961,820)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_hcontainer.<class_name=QScrollBar>,5,0
4,1679223826163,"(994,758)",,,2,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QListView>.qt_scrollarea_viewport,9,
3,1679223826490,"(994,758)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QListView>.qt_scrollarea_viewport,9,
4,1679223827107,"(995,758)",,,1,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QListView>.qt_scrollarea_viewport,9,
4,1679223827626,"(1006,813)",,,2,,,MainWindow.centralwidget.columnView.qt_scrollarea_hcontainer.<class_name=QScrollBar>,5,0
4,1679223827890,"(1008,813)",,,1,,,MainWindow.centralwidget.columnView.qt_scrollarea_hcontainer.<class_name=QScrollBar>,5,0
3,1679223828226,"(1127,820)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_hcontainer.<class_name=QScrollBar>,5,258
4,1679223828755,"(1063,737)",,,2,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
3,1679223828890,"(1063,737)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
3,1679223831426,"(1063,737)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
4,1679223831803,"(1062,737)",,,1,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
4,1679223831909,"(1011,722)",,,2,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
3,1679223832026,"(1011,722)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
4,1679223833506,"(1011,723)",,,1,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QAbstractItemView>.qt_scrollarea_viewport,12,
4,1679223834090,"(1011,818)",,,2,,,MainWindow.centralwidget.columnView.qt_scrollarea_hcontainer.<class_name=QScrollBar>,5,258
4,1679223834171,"(1009,818)",,,1,,,MainWindow.centralwidget.columnView.qt_scrollarea_hcontainer.<class_name=QScrollBar>,5,2
3,1679223834602,"(946,818)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_hcontainer.<class_name=QScrollBar>,5,2
4,1679223835075,"(1020,814)",,,2,,,MainWindow.centralwidget.columnView.qt_scrollarea_hcontainer.<class_name=QScrollBar>,5,2
4,1679223835338,"(1021,814)",,,1,,,MainWindow.centralwidget.columnView.qt_scrollarea_hcontainer.<class_name=QScrollBar>,5,258
3,1679223835690,"(1100,814)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_hcontainer.<class_name=QScrollBar>,5,258
4,1679223836195,"(982,809)",,,2,,,MainWindow.centralwidget.columnView.qt_scrollarea_hcontainer.<class_name=QScrollBar>,5,258
4,1679223836326,"(984,809)",,,1,,,MainWindow.centralwidget.columnView.qt_scrollarea_hcontainer.<class_name=QScrollBar>,5,2
3,1679223836666,"(1066,816)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_hcontainer.<class_name=QScrollBar>,5,2
4,1679223837195,"(1005,755)",,,2,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QListView>.qt_scrollarea_viewport,9,
3,1679223837306,"(1005,755)",1,1,,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QListView>.qt_scrollarea_viewport,9,
4,1679223838610,"(1007,755)",,,1,,,MainWindow.centralwidget.columnView.qt_scrollarea_viewport.<class_name=QListView>.qt_scrollarea_viewport,9,
4,1679223840004,"(1183,771)",,,2,,
4,1679223841553,"(1182,771)",,,1,,
4,1679223841923,"(1172,776)",,,2,,
4,1679223843682,"(1172,775)",,,1,,
4,1679223845274,"(833,109)",,,2,,
3,1679223845514,"(833,109)",1,1,,,
4,1679223847186,"(835,111)",,,1,,
4,1679223847402,"(850,144)",,,2,,,MainWindow.menubar.menuaction1,13,打开
3,1679223851257,"(850,144)",1,1,,,,MainWindow.menubar.menuaction1,13,打开
4,1679223851294,"(850,144)",,,1,,,MainWindow.toolBar.<class_name=QToolButton>,1,设置
4,1679223851296,"(850,144)",,,2,,,MainWindow.toolBar.<class_name=QToolButton>,1,设置
4,1679223860842,"(851,144)",,,1,,,MainWindow.toolBar.<class_name=QToolButton>,1,设置
2,1679223861837
