事件类型,事件时间,坐标,鼠标点击类型,鼠标点击按键,鼠标移动类型,键盘点击类型,键盘点击键,组件名,组件类型,组件附加信息
1,1679223887647
4,1679223890562,"(1110,167)",,,1,,
4,1679223890618,"(908,112)",,,2,,
4,1679223899436,"(1454,76)",,,1,,
4,1679223900706,"(873,87)",,,2,,
3,1679223900936,"(873,87)",1,1,,,
4,1679223901878,"(874,89)",,,1,,
4,1679223901964,"(896,120)",,,2,,,MainWindow.menubar.menu.action1,13,打开
3,1679223902720,"(896,120)",1,1,,,,MainWindow.menubar.menu.action1,13,打开
4,1679223902731,"(896,120)",,,1,,,MainWindow.toolBar.<class_name=QToolButton>,1,设置
4,1679223902754,"(896,120)",,,2,,,MainWindow.toolBar.<class_name=QToolButton>,1,设置
4,1679223906497,"(896,119)",,,1,,,MainWindow.toolBar.<class_name=QToolButton>,1,设置
4,1679223906587,"(906,94)",,,2,,
4,1679223907122,"(906,96)",,,1,,
4,1679223907946,"(914,84)",,,2,,
3,1679223908145,"(914,84)",1,1,,,
4,1679223909266,"(916,84)",,,1,,
4,1679223909369,"(932,124)",,,2,,,MainWindow.menubar.menu_2.action_2,13,帮助
3,1679223909880,"(932,124)",1,1,,,,MainWindow.menubar.menu_2.action_2,13,帮助
4,1679223909892,"(932,124)",,,1,,
4,1679223909902,"(932,124)",,,2,,
4,1679223910905,"(932,125)",,,1,,
4,1679223911320,"(874,121)",,,2,,,MainWindow.toolBar.<class_name=QToolButton>,1,设置
3,1679223911656,"(874,121)",1,1,,,,MainWindow.toolBar.<class_name=QToolButton>,1,设置
4,1679223912457,"(874,123)",,,1,,,MainWindow.toolBar.<class_name=QToolButton>,1,设置
4,1679223912884,"(891,188)",,,2,,,MainWindow.centralwidget.pushButton,1,PushButton
3,1679223913192,"(891,188)",1,1,,,,MainWindow.centralwidget.pushButton,1,PushButton
4,1679223915121,"(892,188)",,,1,,,MainWindow.centralwidget.pushButton,1,PushButton
4,1679223915777,"(1023,188)",,,2,,,MainWindow.centralwidget.toolButton,1,toolButton
3,1679223915896,"(1023,188)",1,1,,,,MainWindow.centralwidget.toolButton,1,toolButton
4,1679223917225,"(1027,188)",,,1,,,MainWindow.centralwidget.toolButton,1,toolButton
4,1679223917674,"(1161,188)",,,2,,,MainWindow.centralwidget.radioButton,1,RadioButton
4,1679223918272,"(1161,187)",,,1,,,MainWindow.centralwidget.radioButton,1,RadioButton
4,1679223918362,"(1161,179)",,,2,,,MainWindow.centralwidget.radioButton,1,RadioButton
3,1679223918594,"(1161,179)",1,1,,,,MainWindow.centralwidget.radioButton,1,RadioButton
4,1679223919138,"(1162,179)",,,1,,,MainWindow.centralwidget.radioButton,1,RadioButton
4,1679223919235,"(1179,179)",,,2,,,MainWindow.centralwidget.radioButton,1,RadioButton
4,1679223920273,"(1178,179)",,,1,,,MainWindow.centralwidget.radioButton,1,RadioButton
4,1679223920296,"(1178,179)",,,2,,,MainWindow.centralwidget.radioButton,1,RadioButton
3,1679223920688,"(1178,179)",1,1,,,,MainWindow.centralwidget.radioButton,1,RadioButton
4,1679223920841,"(1181,179)",,,1,,,MainWindow.centralwidget.radioButton,1,RadioButton
4,1679223921394,"(1283,186)",,,2,,,MainWindow.centralwidget.checkBox,1,CheckBox
3,1679223921536,"(1283,186)",1,1,,,,MainWindow.centralwidget.checkBox,1,CheckBox
3,1679223922408,"(1283,186)",1,1,,,,MainWindow.centralwidget.checkBox,1,CheckBox
4,1679223922817,"(1283,187)",,,1,,,MainWindow.centralwidget.checkBox,1,CheckBox
4,1679223922937,"(1283,215)",,,2,,,MainWindow.centralwidget.checkBox_2,1,CheckBox
3,1679223923216,"(1283,215)",1,1,,,,MainWindow.centralwidget.checkBox_2,1,CheckBox
3,1679223924560,"(1283,215)",1,1,,,,MainWindow.centralwidget.checkBox_2,1,CheckBox
4,1679223925177,"(1284,215)",,,1,,,MainWindow.centralwidget.checkBox_2,1,CheckBox
4,1679223925649,"(1490,188)",,,2,,,MainWindow.centralwidget.comboBox,2,1
4,1679223926513,"(1491,188)",,,1,,,MainWindow.centralwidget.comboBox,2,1
4,1679223926920,"(1516,194)",,,2,,,MainWindow.centralwidget.comboBox,2,1
3,1679223927584,"(1516,194)",1,1,,,,MainWindow.centralwidget.comboBox.<class_name=QComboBoxPrivateContainer>.<class_name=QComboBoxListView>.qt_scrollarea_viewport,9,1
4,1679223927585,"(1516,194)",,,1,,,MainWindow.centralwidget.comboBox.<class_name=QComboBoxPrivateContainer>.<class_name=QComboBoxListView>.qt_scrollarea_viewport,9,1
4,1679223927595,"(1516,194)",,,2,,,MainWindow.centralwidget.comboBox.<class_name=QComboBoxPrivateContainer>.<class_name=QComboBoxListView>.qt_scrollarea_viewport,9,1
4,1679223929185,"(1517,193)",,,1,,,MainWindow.centralwidget.comboBox.<class_name=QComboBoxPrivateContainer>.<class_name=QComboBoxListView>.qt_scrollarea_viewport,9,1
4,1679223929297,"(1537,150)",,,2,,
3,1679223929441,"(1537,150)",1,1,,,
